Comment,DataSet/Point,Oxides,K2O,CaO,TiO2,MnO,FeO,Na2O,MgO,SiO2,Al2O3,Total,Anorthite,Weight Percent,K,Ca,Ti,Mn,Fe,Na,Mg,Si,Al,O,Total.1,Detection Limit,K.1,Ca.1,Ti.1,Mn.1,Fe.1,Na.1,Mg.1,Si.1,Al.1,O.1,Standard Deviation,K.2,Ca.2,Ti.2,Mn.2,Fe.2,Na.2,Mg.2,Si.2,Al.2,O.2,X,Y,Z,Beam X,Beam Y,Distance (µ),Mean Z,Point#,Date,CationSum
K8_plag4_rtoc,2 / 53 . ,,-0.0046,18.0461,0.0226,-0.0035,0.4423,1.2723,0.1735,45.6497,33.6639,99.2622,88.68555959,,-0.0038,12.8974,0.0135,-0.0027,0.3438,0.9438,0.1046,21.3379,17.8163,45.8113,99.2622,,397,719,148,254,147,506,86,726,466,,,0.032,0.3552,0.0127,0.021,0.0188,0.1029,0.0089,0.4225,0.2886,,14670.1,25231,300.5, , ,380.64,11.7552,114,14/7/2021 6:15:08 AM,
K8_plag4_rtoc,2 / 54 . ,,0.0103,17.6633,0.0157,0,0.4318,1.3516,0.2012,45.6001,33.4358,98.7098,87.83731668,,0.0086,12.6239,0.0094,0,0.3357,1.0027,0.1213,21.3147,17.6957,45.598,98.7098,,351,733,150,258,145,543,85,754,463,,,0.03,0.3511,0.0127,0.0214,0.0186,0.1068,0.009,0.4227,0.2875,,14656.5,25224.6,300.6, , ,395.69,11.6729,115,14/7/2021 6:21:26 AM,
K8_plag4_rtoc,2 / 55 . ,,-0.0036,17.9908,0.0142,0.0141,0.4356,1.3848,0.195,46.1665,33.4568,99.6543,87.77419572,,-0.003,12.8579,0.0085,0.011,0.3386,1.0273,0.1176,21.5795,17.7068,46.0102,99.6543,,422,683,148,245,147,485,86,748,479,,,0.0343,0.3541,0.0126,0.0208,0.0187,0.106,0.0091,0.4252,0.2877,,14642.8,25218.2,300.6, , ,410.75,11.7946,116,14/7/2021 6:27:42 AM,
K8_plag4_rtoc,2 / 56 . ,,-0.0264,17.3556,0.0095,0.0086,0.456,1.6243,0.2164,46.9926,32.585,99.2217,85.51715572,,-0.0219,12.404,0.0057,0.0067,0.3544,1.205,0.1305,21.9656,17.2454,45.9264,99.2217,,447,707,146,251,145,518,86,743,473,,,0.034,0.3474,0.0123,0.0211,0.0189,0.1147,0.0092,0.429,0.2834,,14629.2,25211.9,300.7, , ,425.80,11.7111,117,14/7/2021 6:33:58 AM,
K8_plag4_rtoc,2 / 57 . ,,-0.006,17.5089,0.0205,0.0245,0.436,1.5112,0.2006,45.8518,32.9868,98.5344,86.49140892,,-0.005,12.5135,0.0123,0.019,0.3389,1.1211,0.1209,21.4324,17.458,45.5232,98.5344,,417,655,145,242,147,516,86,710,471,,,0.0336,0.3483,0.0124,0.0208,0.0187,0.1111,0.0091,0.4233,0.2854,,14615.6,25205.5,300.8, , ,440.85,11.6471,118,14/7/2021 6:40:17 AM,
K8_plag4_rtoc,2 / 58 . ,,-0.0065,17.9463,0.0317,-0.0018,0.4371,1.2668,0.1833,45.825,33.5102,99.1922,88.6733785,,-0.0054,12.8261,0.019,-0.0014,0.3398,0.9398,0.1106,21.4198,17.735,45.8089,99.1922,,415,704,144,254,146,529,86,718,466,,,0.0334,0.3539,0.0125,0.0211,0.0187,0.1035,0.0089,0.4232,0.2878,,14601.9,25199.1,300.8, , ,455.90,11.7421,119,14/7/2021 6:46:33 AM,
K8_plag4_rtoc,2 / 59 . ,,0.0223,18.1983,0.0137,0.011,0.424,1.0317,0.1648,45.9321,33.5711,99.3689,90.6957077,,0.0185,13.0062,0.0082,0.0085,0.3296,0.7653,0.0994,21.4699,17.7673,45.8961,99.3689,,336,749,150,246,148,532,86,760,469,,,0.0303,0.3574,0.0127,0.0208,0.0186,0.0953,0.0088,0.4242,0.288,,14588.3,25192.7,300.9, , ,470.96,11.7777,120,14/7/2021 6:52:51 AM,
K8_plag4_rtoc,2 / 60 . ,,0.0042,18.3471,0.0153,0.0046,0.4352,1.1333,0.1654,45.4773,33.7501,99.3325,89.94611587,,0.0035,13.1126,0.0092,0.0036,0.3383,0.8407,0.0998,21.2573,17.862,45.8057,99.3325,,368,692,151,249,147,503,85,739,484,,,0.0307,0.3581,0.0128,0.0208,0.0187,0.0979,0.0087,0.4218,0.2891,,14574.6,25186.4,300.9, , ,486.01,11.781,121,14/7/2021 6:59:07 AM,
K8_plag4_rtoc,2 / 61 . ,,0.0036,17.5346,0.025,0.0063,0.4343,1.4079,0.1843,45.7784,33.3928,98.7673,87.31376729,,0.003,12.5319,0.015,0.0049,0.3376,1.0445,0.1112,21.398,17.6729,45.6484,98.7673,,404,728,148,244,150,524,86,781,466,,,0.0336,0.3496,0.0127,0.0205,0.0188,0.108,0.009,0.424,0.2873,,14561,25180,301, , ,501.06,11.6725,122,14/7/2021 7:05:25 AM,
K7_plag1_rtoc,1 / 1 . ,,-0.0044,17.8487,0.0218,-0.0174,0.5128,1.2404,0.1649,45.9578,33.7499,99.4745,88.8291853,,-0.0036,12.7564,0.013,-0.0135,0.3986,0.9202,0.0994,21.4819,17.8619,45.9602,99.4745,,415,676,147,271,149,519,87,712,481,,,0.0337,0.3524,0.0126,0.0221,0.0198,0.1023,0.0088,0.424,0.2892,,9654,-26680,-247, , ,0.00,11.7732,1,14/7/2021 7:50:50 AM,
K7_plag1_rtoc,1 / 2 . ,,-0.0048,18.1489,0.0269,0.0031,0.5161,1.1442,0.17,45.8047,33.9248,99.7341,89.75981959,,-0.004,12.9709,0.0161,0.0024,0.4012,0.8488,0.1025,21.4103,17.9544,46.0312,99.7341,,391,684,145,256,148,535,86,742,473,,,0.0315,0.3559,0.0125,0.0214,0.0198,0.0995,0.0088,0.4236,0.29,,9651,-26676,-246.9, , ,5.00,11.8216,2,14/7/2021 7:57:18 AM,
K7_plag1_rtoc,1 / 3 . ,,0.0014,18.2199,0.0155,-0.0035,0.4964,1.1424,0.1705,45.8158,34.071,99.9294,89.81006914,,0.0012,13.0216,0.0093,-0.0027,0.3859,0.8475,0.1028,21.4155,18.0318,46.1165,99.9294,,356,736,147,261,149,535,87,750,477,,,0.0293,0.3574,0.0125,0.0216,0.0196,0.0994,0.0089,0.4238,0.2907,,9647.9,-26672,-246.8, , ,10.00,11.8434,3,14/7/2021 8:03:34 AM,
K7_plag1_rtoc,1 / 4 . ,,0.0152,18.0041,0.013,0.0088,0.4965,1.2042,0.1748,45.5135,33.7613,99.1914,89.20349749,,0.0126,12.8674,0.0078,0.0068,0.3859,0.8934,0.1054,21.2742,17.8679,45.7699,99.1914,,368,710,145,243,147,484,86,786,487,,,0.032,0.3546,0.0123,0.0205,0.0195,0.0998,0.0089,0.4228,0.2894,,9644.9,-26668.1,-246.7, , ,15.00,11.7534,4,14/7/2021 8:09:51 AM,
K7_plag1_rtoc,1 / 5 . ,,0.0214,17.9869,0.0168,0.0032,0.4816,1.2076,0.1729,45.6327,34.0119,99.5349,89.16708458,,0.0178,12.8551,0.0101,0.0024,0.3743,0.8959,0.1042,21.3299,18.0005,45.9446,99.5349,,339,713,146,255,145,580,87,749,475,,,0.0304,0.3545,0.0124,0.0213,0.0191,0.1034,0.0089,0.423,0.2904,,9641.9,-26664.1,-246.6, , ,20.00,11.7874,5,14/7/2021 8:16:07 AM,
K7_plag1_rtoc,1 / 6 . ,,-0.0056,18.2861,0.0143,0.011,0.4861,1.2232,0.1782,45.5153,33.9901,99.6987,89.20240693,,-0.0047,13.069,0.0086,0.0085,0.3778,0.9074,0.1075,21.2751,17.989,45.9605,99.6987,,386,681,146,246,145,572,86,763,492,,,0.031,0.3573,0.0124,0.0208,0.0192,0.1036,0.0089,0.4225,0.2906,,9638.9,-26660.1,-246.5, , ,25.00,11.8218,6,14/7/2021 8:22:24 AM,
K7_plag1_rtoc,1 / 7 . ,,-0.0007,17.7687,0.0272,0.0033,0.4845,1.3522,0.1884,46.2875,33.7983,99.9094,87.89601288,,-0.0005,12.6992,0.0163,0.0026,0.3766,1.0031,0.1136,21.636,17.8875,46.1751,99.9094,,366,696,142,258,145,542,86,729,466,,,0.0299,0.3518,0.0123,0.0215,0.0192,0.1068,0.009,0.4258,0.2893,,9635.8,-26656.1,-246.4, , ,30.01,11.8143,7,14/7/2021 8:28:41 AM,
K7_plag1_rtoc,1 / 8 . ,,0.0046,17.6127,0.019,0.0064,0.4661,1.15,0.171,45.391,33.9548,98.7756,89.43317418,,0.0038,12.5877,0.0114,0.005,0.3623,0.8532,0.1031,21.217,17.9703,45.6619,98.7756,,411,688,146,249,150,505,88,774,474,,,0.0343,0.35,0.0125,0.0209,0.0193,0.0985,0.0089,0.4223,0.2901,,9632.8,-26652.2,-246.3, , ,35.01,11.6819,8,14/7/2021 8:34:57 AM,
K7_plag1_rtoc,1 / 9 . ,,0.0271,17.8291,0.0156,0.0088,0.4594,1.2084,0.1845,45.9142,33.7733,99.4202,89.07523119,,0.0225,12.7423,0.0093,0.0068,0.3571,0.8964,0.1112,21.4615,17.8742,45.9387,99.4202,,344,720,148,255,148,510,86,735,483,,,0.0315,0.3529,0.0126,0.0214,0.019,0.1008,0.009,0.4241,0.2893,,9629.8,-26648.2,-246.2, , ,40.01,11.7647,9,14/7/2021 8:41:12 AM,
K7_plag1_rtoc,1 / 10 . ,,-0.001,17.9434,0.0151,0.0111,0.465,1.2885,0.1659,45.9498,33.8351,99.673,88.50002072,,-0.0008,12.8241,0.009,0.0086,0.3615,0.9559,0.1001,21.4781,17.907,46.0296,99.673,,403,693,149,249,146,525,87,711,486,,,0.033,0.3537,0.0126,0.021,0.019,0.1041,0.0089,0.424,0.2897,,9626.7,-26644.2,-246.1, , ,45.01,11.7972,10,14/7/2021 8:47:30 AM,
K7_plag1_rtoc,1 / 11 . ,,-0.0017,17.9206,0.0244,-0.0112,0.4615,1.2448,0.1665,45.2928,33.6614,98.7591,88.83393996,,-0.0014,12.8078,0.0147,-0.0087,0.3587,0.9235,0.1004,21.1711,17.815,45.5781,98.7591,,427,723,147,266,148,508,85,728,476,,,0.0349,0.3539,0.0126,0.0218,0.0191,0.102,0.0087,0.421,0.2887,,9623.7,-26640.2,-246, , ,50.01,11.6954,11,14/7/2021 8:53:46 AM,
K7_plag1_rtoc,1 / 12 . ,,0.0057,18.043,0.0268,-0.0043,0.4569,1.1309,0.1741,45.1838,33.9966,99.0135,89.81337176,,0.0047,12.8953,0.016,-0.0034,0.3552,0.839,0.105,21.1201,17.9924,45.6891,99.0135,,375,699,143,259,146,491,84,729,466,,,0.0314,0.355,0.0124,0.0214,0.0189,0.0974,0.0088,0.4206,0.2903,,9620.7,-26636.2,-245.9, , ,55.01,11.7308,12,14/7/2021 9:00:03 AM,
K7_plag1_rtoc,1 / 13 . ,,0.0218,18.3607,0.0226,-0.0088,0.4406,1.2352,0.1695,45.8234,33.86,99.9249,89.14746829,,0.0181,13.1223,0.0135,-0.0068,0.3425,0.9163,0.1022,21.4191,17.9202,46.0776,99.9249,,359,733,143,258,149,494,87,773,487,,,0.032,0.3589,0.0123,0.0212,0.0189,0.1012,0.0089,0.4239,0.2898,,9617.7,-26632.3,-245.8, , ,60.01,11.8458,13,14/7/2021 9:06:18 AM,
K7_plag1_rtoc,1 / 14 . ,,0.0282,18.1151,0.0163,0.0082,0.4408,1.0213,0.1585,45.4579,34.095,99.3412,90.74243004,,0.0234,12.9467,0.0098,0.0063,0.3426,0.7577,0.0956,21.2482,18.0445,45.8664,99.3412,,324,676,150,253,150,504,86,715,484,,,0.0301,0.3554,0.0127,0.0213,0.0189,0.0938,0.0087,0.4217,0.2908,,9614.6,-26628.3,-245.7, , ,65.01,11.7713,14,14/7/2021 9:12:36 AM,
K7_plag1_rtoc,1 / 15 . ,,0.0262,17.8601,0.0097,0.0107,0.44,1.0257,0.1488,44.5795,34.2115,98.312,90.58605185,,0.0217,12.7645,0.0058,0.0083,0.342,0.7609,0.0897,20.8376,18.1062,45.3753,98.312,,374,717,145,250,149,517,86,786,466,,,0.0337,0.3531,0.0122,0.0211,0.0189,0.0944,0.0086,0.4185,0.2912,,9611.6,-26624.3,-245.6, , ,70.01,11.6448,15,14/7/2021 9:18:53 AM,
K7_plag1_rtoc,1 / 16 . ,,0.0024,18.3545,0.021,-0.0004,0.4418,1.0182,0.1609,45.5475,34.1519,99.6977,90.87736571,,0.002,13.1179,0.0126,-0.0003,0.3434,0.7553,0.097,21.2901,18.0746,46.0051,99.6977,,410,709,146,256,151,508,85,743,478,,,0.0339,0.3585,0.0125,0.0213,0.019,0.0939,0.0087,0.4223,0.291,,9608.6,-26620.3,-245.5, , ,75.02,11.8214,16,14/7/2021 9:25:09 AM,
K7_plag1_rtoc,1 / 17 . ,,0.0133,18.298,0.0148,0.018,0.4399,1.0994,0.1648,45.403,34.0849,99.536,90.19375828,,0.011,13.0775,0.0089,0.0139,0.3419,0.8156,0.0994,21.2226,18.0392,45.9061,99.536,,406,693,149,245,148,507,86,767,454,,,0.0348,0.3576,0.0127,0.0209,0.0188,0.0968,0.0088,0.4219,0.2905,,9605.5,-26616.4,-245.4, , ,80.02,11.8023,17,14/7/2021 9:31:26 AM,
K7_plag1_rtoc,1 / 18 . ,,0.0139,17.7109,0.0236,0.0026,0.4424,1.2517,0.1812,45.7874,33.4681,98.8819,88.66119693,,0.0116,12.6579,0.0141,0.002,0.3439,0.9286,0.1093,21.4022,17.7127,45.6995,98.8819,,351,709,146,248,145,546,87,737,465,,,0.0304,0.3514,0.0125,0.0207,0.0187,0.1036,0.009,0.4234,0.2876,,9602.5,-26612.4,-245.3, , ,85.02,11.697,18,14/7/2021 9:37:43 AM,
K7_plag1_rtoc,1 / 19 . ,,0.0195,17.6484,0.016,0.0088,0.4527,1.3906,0.1821,46.3102,33.8536,99.8819,87.52091514,,0.0162,12.6132,0.0096,0.0068,0.3519,1.0316,0.1098,21.6466,17.9167,46.1794,99.8819,,374,701,149,252,147,503,85,776,464,,,0.0329,0.3506,0.0126,0.0212,0.0189,0.1067,0.0089,0.4266,0.2895,,9599.5,-26608.4,-245.2, , ,90.02,11.8017,19,14/7/2021 9:44:00 AM,
K7_plag1_rtoc,1 / 20 . ,,-0.0041,17.784,0.0129,-0.0088,0.4519,1.4192,0.1905,46.1235,33.3556,99.3244,87.3815021,,-0.0034,12.7101,0.0077,-0.0068,0.3512,1.0528,0.1149,21.5593,17.6532,45.8854,99.3244,,383,696,148,270,147,601,86,745,460,,,0.0309,0.352,0.0126,0.0222,0.0189,0.1111,0.009,0.4251,0.2871,,9596.5,-26604.4,-245.1, , ,95.02,11.7463,20,14/7/2021 9:50:18 AM,
K7_plag1_rtoc,1 / 21 . ,,0.0013,17.7547,0.0294,0.0106,0.4512,1.4093,0.1928,46.6761,33.4799,100.0055,87.44038882,,0.0011,12.6892,0.0177,0.0082,0.3507,1.0455,0.1163,21.8177,17.719,46.2402,100.0055,,394,700,146,254,147,493,86,733,472,,,0.0325,0.3517,0.0127,0.0214,0.0189,0.1071,0.0091,0.4276,0.2878,,9593.4,-26600.4,-245, , ,100.02,11.8213,21,14/7/2021 9:56:35 AM,
K7_plag1_rtoc,1 / 22 . ,,0.0072,17.5094,0.0241,-0.0087,0.4634,1.4565,0.1874,46.0243,33.4571,99.1207,86.91672213,,0.006,12.5139,0.0144,-0.0067,0.3602,1.0805,0.113,21.513,17.7069,45.8195,99.1207,,435,690,145,263,145,556,86,753,472,,,0.0365,0.3488,0.0124,0.0216,0.019,0.1107,0.009,0.4249,0.2877,,9590.4,-26596.5,-244.9, , ,105.02,11.7108,22,14/7/2021 10:02:52 AM,
K7_plag1_rtoc,1 / 23 . ,,0.0003,17.4524,0.022,-0.0022,0.4478,1.3914,0.1853,46.3647,33.5347,99.3965,87.39209336,,0.0003,12.4731,0.0132,-0.0017,0.3481,1.0322,0.1117,21.6721,17.748,45.9995,99.3965,,413,675,146,253,150,536,87,740,478,,,0.034,0.348,0.0125,0.0209,0.019,0.1078,0.0091,0.4263,0.2881,,9587.4,-26592.5,-244.8, , ,110.02,11.7359,23,14/7/2021 10:09:08 AM,
K7_plag1_rtoc,1 / 24 . ,,0.0202,17.6301,0.0246,0.0072,0.4461,1.519,0.1981,46.2017,33.3448,99.3918,86.51184432,,0.0168,12.6001,0.0147,0.0056,0.3468,1.1269,0.1194,21.5959,17.6475,45.9181,99.3918,,368,657,146,255,147,529,86,755,479,,,0.0325,0.3497,0.0126,0.0214,0.0188,0.1118,0.0091,0.4256,0.2873,,9584.3,-26588.5,-244.7, , ,115.02,11.7473,24,14/7/2021 10:15:26 AM,
K7_plag1_rtoc,1 / 25 . ,,0.0159,17.4889,0.0253,0.0014,0.4516,1.3195,0.1942,45.7649,33.3531,98.6148,87.98729365,,0.0132,12.4992,0.0151,0.0011,0.351,0.9789,0.1171,21.3917,17.6519,45.5955,98.6148,,374,701,149,252,150,541,86,752,475,,,0.0325,0.3488,0.0128,0.021,0.0191,0.1057,0.0091,0.4236,0.2872,,9581.3,-26584.5,-244.6, , ,120.03,11.6562,25,14/7/2021 10:21:43 AM,
K7_plag1_rtoc,1 / 26 . ,,0.0062,17.606,0.0196,0.0011,0.4526,1.4841,0.1911,46.4766,33.7317,99.9691,86.76507683,,0.0052,12.5829,0.0118,0.0009,0.3518,1.101,0.1152,21.7244,17.8522,46.2237,99.9691,,404,680,148,255,147,485,85,738,471,,,0.0339,0.3498,0.0127,0.0212,0.0189,0.1092,0.0089,0.4269,0.2891,,9578.3,-26580.5,-244.4, , ,125.03,11.8069,26,14/7/2021 10:28:00 AM,
K7_plag1_rtoc,1 / 27 . ,,0.0359,17.5245,0.0246,-0.0029,0.4441,1.4962,0.1948,46.6704,33.6818,100.0695,86.61786276,,0.0298,12.5247,0.0148,-0.0023,0.3452,1.11,0.1175,21.815,17.8259,46.289,100.0695,,350,702,147,268,148,505,87,784,464,,,0.033,0.3492,0.0126,0.0222,0.0189,0.1102,0.0091,0.4284,0.2887,,9575.3,-26576.6,-244.3, , ,130.03,11.8138,27,14/7/2021 10:34:17 AM,
K7_plag1_rtoc,1 / 28 . ,,0.0053,17.2258,0.0227,0.0057,0.4594,1.488,0.2004,45.9872,33.0705,98.465,86.48170889,,0.0044,12.3111,0.0136,0.0044,0.3571,1.1039,0.1209,21.4957,17.5023,45.5516,98.465,,387,747,145,261,149,603,86,757,475,,,0.0323,0.3465,0.0125,0.0219,0.0191,0.1133,0.0091,0.4247,0.2859,,9572.2,-26572.6,-244.2, , ,135.03,11.6248,28,14/7/2021 10:40:35 AM,
K7_plag1_rtoc,1 / 29 . ,,-0.0233,17.4785,0.0157,0.0205,0.4478,1.3984,0.1958,46.2202,33.5897,99.3432,87.3532146,,-0.0193,12.4918,0.0094,0.0158,0.3481,1.0374,0.1181,21.6046,17.7771,45.9604,99.3432,,445,707,145,244,150,544,86,760,495,,,0.0342,0.3488,0.0123,0.0209,0.019,0.1084,0.0091,0.4259,0.2886,,9569.2,-26568.6,-244.1, , ,140.03,11.732,29,14/7/2021 10:46:50 AM,
K7_plag1_rtoc,1 / 30 . ,,0.0177,18.0314,0.0257,0.0073,0.4737,1.4484,0.1952,45.974,33.6826,99.856,87.30909594,,0.0147,12.8869,0.0154,0.0056,0.3682,1.0745,0.1177,21.4895,17.8262,46.0572,99.856,,364,676,145,263,148,491,86,797,464,,,0.032,0.3545,0.0125,0.0221,0.0192,0.1083,0.0091,0.4251,0.2888,,9566.2,-26564.6,-244, , ,145.03,11.8236,30,14/7/2021 10:53:07 AM,
K7_plag1_rtoc,1 / 31 . ,,-0.0024,17.7416,0.0132,0.0122,0.4515,1.4289,0.1993,45.0986,32.8737,97.8167,87.27972698,,-0.002,12.6798,0.0079,0.0095,0.351,1.06,0.1202,21.0803,17.3981,45.1119,97.8167,,371,718,148,250,150,539,86,726,478,,,0.0301,0.3518,0.0126,0.0211,0.0191,0.1093,0.0091,0.4198,0.285,,9563.1,-26560.7,-243.9, , ,150.03,11.5839,31,14/7/2021 10:59:23 AM,
K7_plag1_rtoc,1 / 32 . ,,0.0199,17.511,0.0222,-0.0131,0.4426,1.2477,0.1907,46.17,33.5706,99.1617,88.57900303,,0.0165,12.515,0.0133,-0.0102,0.3441,0.9256,0.115,21.5811,17.767,45.8942,99.1617,,393,707,147,260,149,553,86,757,472,,,0.0344,0.3491,0.0126,0.0212,0.0189,0.1037,0.009,0.4256,0.2881,,9560.1,-26556.7,-243.8, , ,155.03,11.7142,32,14/7/2021 11:05:41 AM,
K7_plag1_rtoc,1 / 33 . ,,-0.0013,17.8119,0.0289,0.01,0.4635,1.2446,0.1842,46.2198,33.7986,99.7602,88.77504862,,-0.0011,12.73,0.0174,0.0077,0.3603,0.9233,0.1111,21.6044,17.8877,46.1195,99.7602,,401,693,147,252,147,527,86,759,470,,,0.0328,0.3523,0.0127,0.0212,0.0191,0.1026,0.009,0.4259,0.2893,,9557.1,-26552.7,-243.7, , ,160.03,11.7997,33,14/7/2021 11:11:59 AM,
K7_plag1_rtoc,1 / 34 . ,,0.0282,17.6336,0.0123,-0.001,0.4451,1.3161,0.1833,46.1012,33.8106,99.5295,88.10118638,,0.0234,12.6026,0.0074,-0.0007,0.346,0.9763,0.1105,21.5489,17.894,46.021,99.5295,,325,686,147,259,150,471,86,733,479,,,0.0302,0.3502,0.0125,0.0215,0.019,0.1032,0.009,0.4251,0.2894,,9554.1,-26548.7,-243.6, , ,165.03,11.7618,34,14/7/2021 11:18:17 AM,
K7_plag1_rtoc,1 / 35 . ,,-0.0011,17.7472,0.0226,0.0133,0.4492,1.3688,0.182,45.9062,33.6556,99.3437,87.75259394,,-0.0009,12.6838,0.0136,0.0103,0.3491,1.0154,0.1097,21.4578,17.812,45.8929,99.3437,,407,720,148,245,151,515,86,789,485,,,0.0333,0.3519,0.0127,0.0207,0.0191,0.1064,0.0089,0.4247,0.2888,,9551,-26544.7,-243.5, , ,170.04,11.7489,35,14/7/2021 11:24:32 AM,
K7_plag1_rtoc,1 / 36 . ,,0.005,18.0537,0.0158,0.016,0.4459,1.3918,0.1829,45.817,33.6361,99.5641,87.75753112,,0.0042,12.9029,0.0095,0.0124,0.3466,1.0325,0.1103,21.4161,17.8016,45.9281,99.5641,,416,667,149,243,146,514,86,751,477,,,0.0347,0.3546,0.0127,0.0207,0.0188,0.1072,0.009,0.4237,0.2887,,9548,-26540.8,-243.4, , ,175.04,11.7902,36,14/7/2021 11:30:49 AM,
K7_plag1_rtoc,1 / 37 . ,,-0.0053,17.6978,0.0201,-0.0006,0.4496,1.3068,0.1769,46.6408,33.5635,99.8495,88.21316394,,-0.0044,12.6485,0.0121,-0.0005,0.3495,0.9695,0.1067,21.8011,17.7632,46.2039,99.8495,,409,673,148,255,149,537,87,725,470,,,0.033,0.3508,0.0126,0.0211,0.019,0.1051,0.0089,0.4274,0.2881,,9545,-26536.8,-243.3, , ,180.04,11.7994,37,14/7/2021 11:37:05 AM,
K7_plag1_rtoc,1 / 38 . ,,0.0135,17.8907,0.0224,0.0011,0.4405,1.3194,0.1812,45.9939,33.4685,99.3312,88.22610271,,0.0112,12.7864,0.0134,0.0009,0.3424,0.9788,0.1093,21.4988,17.713,45.8772,99.3312,,406,679,146,257,150,518,86,742,480,,,0.0348,0.353,0.0125,0.0214,0.0189,0.1049,0.0089,0.4244,0.2878,,9541.9,-26532.8,-243.2, , ,185.04,11.7551,38,14/7/2021 11:43:21 AM,
K7_plag1_rtoc,1 / 39 . ,,0.0101,17.6853,0.0139,-0.0016,0.4679,1.3307,0.1884,46.0644,33.8943,99.6534,88.01596226,,0.0084,12.6396,0.0084,-0.0013,0.3637,0.9872,0.1136,21.5317,17.9383,46.0638,99.6534,,418,713,146,258,148,578,86,787,460,,,0.0355,0.3511,0.0124,0.0214,0.0192,0.1074,0.009,0.4256,0.2897,,9538.9,-26528.8,-243.1, , ,190.04,11.7793,39,14/7/2021 11:49:40 AM,
K7_plag1_rtoc,1 / 40 . ,,0.0051,17.4688,0.0243,0.0171,0.4576,1.4936,0.1924,46.3069,33.6093,99.5751,86.60111347,,0.0042,12.4848,0.0146,0.0132,0.3557,1.1081,0.116,21.6451,17.7874,46.0459,99.5751,,374,727,146,245,148,506,86,726,488,,,0.0313,0.3489,0.0126,0.0209,0.019,0.1102,0.0091,0.426,0.2887,,9535.9,-26524.9,-243, , ,195.04,11.7589,40,14/7/2021 11:55:56 AM,
K7_plag1_rtoc,1 / 41 . ,,0.01,17.6738,0.0309,0.0062,0.4633,1.3739,0.1882,46.3934,33.6212,99.7609,87.66783143,,0.0083,12.6314,0.0185,0.0048,0.3601,1.0192,0.1135,21.6855,17.7938,46.1258,99.7609,,370,694,146,251,149,544,88,760,496,,,0.0315,0.3507,0.0127,0.0211,0.0191,0.1076,0.0091,0.4267,0.2887,,9532.8,-26520.9,-242.9, , ,200.04,11.7917,41,14/7/2021 12:02:15 PM,
K7_plag1_rtoc,1 / 42 . ,,0.0014,17.5576,0.01,0.0073,0.4525,1.4344,0.1942,46.3107,33.343,99.3111,87.12048752,,0.0012,12.5483,0.006,0.0057,0.3518,1.0641,0.1171,21.6468,17.6465,45.9237,99.3111,,334,691,148,249,149,487,86,777,470,,,0.0275,0.3494,0.0125,0.0209,0.019,0.1077,0.009,0.4265,0.2871,,9523.7,-26508.9,-242.6, , ,215.12,11.7337,42,14/7/2021 12:08:31 PM,
K7_plag1_rtoc,1 / 43 . ,,0.0224,17.724,0.0192,0.0061,0.4509,1.5389,0.1988,46.2955,33.5227,99.7786,86.42169825,,0.0186,12.6673,0.0115,0.0048,0.3505,1.1416,0.1199,21.6398,17.7416,46.0831,99.7786,,369,670,148,253,146,563,86,724,480,,,0.0328,0.351,0.0126,0.0212,0.0189,0.1135,0.0091,0.4258,0.2882,,9514.6,-26496.9,-242.3, , ,230.20,11.7944,43,14/7/2021 12:14:46 PM,
K7_plag1_rtoc,1 / 44 . ,,0.021,17.6468,0.0104,-0.0028,0.4474,1.5034,0.1909,46.7014,33.4864,100.0048,86.64280977,,0.0174,12.6121,0.0062,-0.0022,0.3477,1.1153,0.1151,21.8295,17.7224,46.2412,100.0048,,348,709,147,251,151,517,86,766,470,,,0.0311,0.3507,0.0124,0.0208,0.0191,0.1109,0.009,0.4282,0.2878,,9505.5,-26484.9,-242, , ,245.28,11.8128,44,14/7/2021 12:21:01 PM,
K7_plag1_rtoc,1 / 45 . ,,0.0112,17.6116,0.0167,0.0092,0.4535,1.448,0.1983,46.2963,33.4831,99.5278,87.04889012,,0.0093,12.5869,0.01,0.0072,0.3525,1.0742,0.1196,21.6401,17.7207,46.0074,99.5278,,384,683,146,255,149,496,85,750,467,,,0.0328,0.3499,0.0124,0.0215,0.019,0.1084,0.009,0.4261,0.2878,,9496.3,-26472.9,-241.7, , ,260.36,11.7612,45,14/7/2021 12:27:18 PM,
K7_plag1_rtoc,1 / 46 . ,,-0.004,17.3192,0.016,0.0052,0.4445,1.4947,0.2003,46.5059,33.6145,99.5962,86.49240094,,-0.0033,12.3779,0.0096,0.004,0.3455,1.1088,0.1208,21.7381,17.7902,46.1046,99.5962,,373,687,147,256,151,541,84,799,475,,,0.03,0.3467,0.0125,0.0214,0.019,0.1113,0.009,0.4279,0.2885,,9487.2,-26460.9,-241.4, , ,275.44,11.7488,46,14/7/2021 12:33:33 PM,
K7_plag1_rtoc,1 / 47 . ,,0.0158,17.6819,0.0207,0.0012,0.4551,1.4088,0.196,46.0937,33.4355,99.3086,87.39910483,,0.0131,12.6371,0.0124,0.0009,0.3538,1.0451,0.1182,21.5454,17.6955,45.8871,99.3086,,410,711,145,264,150,583,86,780,471,,,0.0354,0.3511,0.0124,0.022,0.0191,0.1101,0.0091,0.4254,0.2876,,9478.1,-26448.9,-241.1, , ,290.52,11.7417,47,14/7/2021 12:39:51 PM,
